LAST MODIFIED: 3/30/2017,,
altm,altm,ALTERNATE MARKETING NETWORKS INC
altr,altr,ALTERA CORP
alts,alts.1,ALTRIS SOFTWARE INC
altu,altu,ALTUS PHARMACEUTICALS INC
alu,alu.1,ALLOU HEALTH CARE INC
alu,alu,ALCATEL LUCENT
alum,alum,GLOBAL X FUNDS
alus,alus,ALSIUS CORP DE
alv,alv,AUTOLIV INC
alvr,alvr,ALVARION LTD
alx,alx,ALEXANDERS INC
alxa,alxa,ALEXZA PHARMACEUTICALS INC
alxn,alxn,ALEXION PHARMACEUTICALS INC
aly,aly,ALLIS CHALMERS ENERGY INC
alyn,alyn,ALYN CORPORATION
alys,alys,ALYSIS TECHNOLOGIES INC
am,am.1,AMERICAN GREETINGS CORP
amab,amab,AMERICASBANK CORP
amac,amac,AMERICAN MEDICAL ALERT CORP
amag,amag,A M A G PHARMACEUTICALS INC
amap,amap,AUTONAVI HOLDINGS LIMITED
amar,amar,AMARILLO BIOSCIENCES
amat,amat,APPLIED MATERIALS INC
amba,amba,AMBARELLA INC
ambc,ambc.1,AMERICAN BANCORPORATION OH
ambk,ambk.1,AMBANC CORP
ambk,ambk,AMERICAN BANK INC
ambo,ambo,AMBOW EDUCATION HOLDING LTD
ambt,ambt,AMBIENT CORP
amc,amc.1,AMERAC ENERGY CORP
amc,amc.2,AMERICAN MORTGAGE ACCEPTANCE CO
amcc,amcc,APPLIED MICRO CIRCUITS CORP
amcf,amcf,ANDATEE CHINA MARINE FUEL SVCS C
amcn,amcn.1,AMERICAN COIN MERCHANDISING INC
amcn,amcn,AIRMEDIA GROUP INC
amcp,amcp,AMCOMP INC NEW
amcr,amcr,AMCOR LTD
amcs,amcs,AMICAS INC
amct,amct,AMRESCO CAPITAL TRUST
amcv,amcv,AMERICAN CLASSIC VOYAGES CO
amcx,amcx,A M C NETWORKS INC
amd,amd,ADVANCED MICRO DEVICES INC
ame,ame,AMETEK INC NEW
amed,amed,AMEDISYS INC
amen,amen,AMEN PROPERTIES INC
amep,amep,AMERICAN EDUCATIONAL PRDCTS INC
ames,ames,AMES DEPARTMENT STORES INC
amev,amev,APPLIED MOLECULAR EVOLUTION INC
amf,amf,A C M MANAGED INCOME FD INC
amfc,amfc,A M B FINANCIAL CORP
amfh,amfh,AMERICAN FINANCIAL HOLDINGS INC
amfi,amfi,AMCORE FINANCIAL INC
amg,amg,AFFILIATED MANAGERS GROUP INC
amgi,amgi,AMERICAN MOLD GUARD INC
amgia,amgia,ASCENT MEDIA GROUP INC
amgn,amgn,AMGEN INC
amh,amh.1,AMERUS GROUP CO
ami,ami.1,ACME METALS INC
ami,ami,ALARIS MEDICAL SYSTEMS INC
amic,amic,AMERICAN INDEPENDENCE CORP
amid,amid,AMERICAN MIDSTREAM PARTNERS L P
amie,amie,AMBASSADORS INTERNATIONAL INC
amin,amin,AMERICAN INTERNATIONAL INDS INC
amis,amis,AMIS HOLDINGS INC
amk,amk,AMERICAN TECHNICAL CERAMICS CORP
amkr,amkr,AMKOR TECHNOLOGY INC
aml,aml,A M L I RESIDENTIAL PPTYS TR
amlj,amlj,A M L COMMUNICATIONS INC
amln,amln,AMYLIN PHARMACEUTICALS INC
amlp,amlp,ALPS E T F TRUST
amm,amm,A M S HEALTH SCIENCES INC
ammb,ammb,AMRESCO INC
ammd,ammd,AMERICAN MEDICAL SYS HLDGS INC
amn,amn.1,AMERON INTERNATIONAL CORP DEL
amnb,amnb,AMERICAN NATIONAL BANKSHARES INC
amnt,amnt,AMNET MORTGAGE INC
amo,amo,ALLIANCE ALL MARKET ADVTG FD INC
amot,amot,ALLIED MOTION TECHNOLOGIES INC
amov,amov,AMERICA MOVIL S A B DE C V
amp,amp.1,A M P INC
amp,amp,AMERIPRISE FINANCIAL INC
ampb,ampb,AMERICAN PACIFIC BANK
ampd,ampd,AMPLIDYNE INC
ampe,ampe,AMPIO PHARMACEUTICALS INC
amph,amph.1,AMERICAN PHYSICIANS SVC GROUP
ampl,ampl,AMPAL AMERICAN ISRAEL CORP
amps,amps,ISHARES TRUST
ampx,ampx,AMPEX CORP DEL
amr,amr,A M R CORP DEL
amrb,amrb,AMERICAN RIVER BANKSHARES
amrc,amrc,AMERESCO INC
amre,amre,AMREIT INC NEW
amri,amri,ALBANY MOLECULAR RESEARCH INC
amrn,amrn.1,AMERIN CORP
amrn,amrn,AMARIN CORP PLC
amrs,amrs,AMYRIS INC
ams,ams,AMERICAN SHARED HOSPITAL SVCS
amsc,amsc,AMERICAN SUPERCONDUCTOR CORP
amsf,amsf,AMERISAFE INC
evhc,evhc,ENVISION HEALTHCARE
amsgb,amsgb,AMSURG CORP
amsi,amsi,APACHE MEDICAL SYSTEMS INC
amswa,amswa,AMERICAN SOFTWARE INC
amsy,amsy,AMERICAN MANAGEMENT SYSTEMS INC
amt,amt,AMERICAN TOWER CORP NEW
amta,amta,AMISTAR CORP
amtc,amtc,AMERITRANS CAPITAL CORP
amtd,amtd,T D AMERITRADE HOLDING CORP
amtg,amtg,APOLLO RESIDENTIAL MORTGAGE INC
amtk,amtk,AMERICAN MATERIALS & TECHS CORP
amtx,amtx,AMATI COMMUNICATIONS CORP
amty,amty,AMERITYRE CORP
amu,amu.1,A C M MUNICIPAL SECS INC FD INC
amv,amv.1,AMERIVEST PROPERTIES INC
amv,amv,ALTERNATIVE ASSET MGMT ACQUISIT
amvc,amvc,ADVANCED MACHINE VISION CORP
amw,amw.1,AMWEST INSURANCE GROUP INC
amw,amw,AMERICAN WATER STAR INC
amwd,amwd,AMERICAN WOODMARK CORP
amx,amx.1,ALUMAX INC
amx,amx,AMERICA MOVIL S A B DE C V
amxc,amxc,A M X CORP
amxce,amxce,AMNEX INC
amy,amy,AMREIT
amz,amz,AMERICAN MEDICAL SECURITY GR INC
amzn,amzn,AMAZON COM INC
an,an.1,AMOCO CORP
an,an,AUTONATION INC DEL
ana,ana,ACADIANA BANCSHARES INC LA NEW
anac,anac,ANACOR PHARMACEUTICALS INC
anad,anad,ANADIGICS INC
anat,anat,AMERICAN NATIONAL INS CO
anbc,anbc,A N B CORP
ancb,ancb,ANCHOR BANCORP WA
ancc,ancc,AIRNET COMMUNICATIONS CORP
gnow,gnow,AMERICAN CARESOURCE HOLDINGS INC
anco,anco,ANACOMP INC DEL
ancr,ancr,ANCOR COMMUNICATIONS INC
ancx,ancx.1,ANC RENTAL CORP
ancx,ancx,ACCESS NATIONAL CORP
and,and.1,ANDREA ELECTRONICS CORP
and,and,GLOBAL X FUNDS
anda,anda.1,ANDATACO INC
tgls,tgls,ANDINA ACQUISITION CORP
andb,andb,ANDOVER BANCORP INC DEL
ande,ande,ANDERSONS INC
andn,andn,ANDOVER NET INC
ands,ands,ANADYS PHARMACEUTICALS INC
andw,andw,ANDREW CORP
ane,ane.1,ALLIANCE BANCORP OF NEW ENG INC
ane,ane,AMERICAN COMMUNITY NEWSPAPERS IN
anen,anen,ANAREN INC
anet,anet.1,A C T NETWORKS INC
anet,anet.2,AUTHORIZE NET HOLDINGS INC
anf,anf,ABERCROMBIE & FITCH CO
anfi,anfi.1,A N F I INC
anfi,anfi,AMIRA NATURE FOODS LTD
angi,angi,ANGIES LIST INC
angl,angl,MARKET VECTORS E T F TRUST
ango,ango,ANGIODYNAMICS INC
angqc,angqc,ANGEION CORP
anh,anh,ANWORTH MORTGAGE ASSET CORP
ani,ani,AUDIO COMMUNICATIONS NETWORK INC
anic,anic,ANICOM INC
anii,anii,ADVANCED NUTRACEUTICALS INC
anik,anik,ANIKA THERAPEUTICS INC
anl,anl,AMERICAN LAND LEASE INC
anlg,anlg,ANALOGY INC
anlt,anlt,ANALYTICAL SURVEYS INC
anly,anly,ANALYSTS INTERNATIONAL CORP
anm,anm,ANGELES MORTGAGE INVESTMENT TR
ann,ann,ANN INC
annb,annb,ANNAPOLIS BANCORP INC
anor,anor,ANORMED INC
anpi,anpi,ANGIOTECH PHARMACEUTICALS INC
anr,anr.1,AVENOR INC
anr,anr.2,ANNUITY & LIFE RE HOLDINGS LTD
anr,anr,ALPHA NATURAL RESOURCES INC
anrg,anrg,ANERGEN INC
ans,ans,AIRNET SYSTEMS INC
ansi,ansi,ADVANCED NEUROMODULATION SYS INC
ansl,ansl,ANSELL LTD
anss,anss,ANSYS INC
anst,anst,ANSOFT CORP
ansv,ansv,ANESIVA INC
answ,answ,ANSWERS CORP
ant,ant,ANTEON INTERNATIONAL CORP
antf,antf,ANTE4 INC
anth,anth,ANTHERA PHARMACEUTICALS INC
antp,antp,PHAZAR CORP
antv,antv,ANTENNA T V S A
anv,anv.1,AEROQUIP VICKERS INC
anv,anv,ALLIED NEVADA GOLD CORP
anw,anw,AEGEAN MARINE PETROLEUM NETW INC
anx,anx.1,ANTEX BIOLOGICS INC
mstx,mstx,MAST THERAPEUTICS INC
anz,anz,AUSTRALIA & NEW ZEALAND BK GR LT
aoa,aoa,ISHARES TRUST
aob,aob,AMERICAN ORIENTAL BIOENGINRG INC
aod,aod,ALPINE TOTAL DYNAMIC DIVIDEND FD
aof,aof,A C M GOVT OPPORTUNITY FD INC
aog,aog.1,ALBERTA ENERGY CO LTD
aog,aog,AURORA OIL & GAS CORP
aoi,aoi.1,APPLE ORTHODONTIX INC
aoi,aoi,ALLIANCE ONE INTERNATIONAL INC
aok,aok,ISHARES TRUST
aol,aol,A O L INC
aola,aola,AMERICA ONLINE LATIN AMERICA INC
aom,aom,ISHARES TRUST
aon,aon,AON PLC
aone,aone,A123 SYSTEMS INC
aop,aop,APPONLINE COM INC
aor,aor.1,AURORA FOODS INC
aor,aor,ISHARES TRUST
aorgb,aorgb,ALLEN ORGAN CO
aos,aos,SMITH A O CORP
aosl,aosl,ALPHA & OMEGA SEMICONDUCTOR LTD
aot,aot,APOGENT TECHNOLOGIES INC
ap,ap,AMPCO PITTSBURGH CORP
apa,apa,APACHE CORP
apab,apab,APPALACHIAN BANCSHARES INC
apac,apac,A P A C CUSTOMER SERVICES INC
apagf,apagf,APCO OIL & GAS INTERNATIONAL INC
apb,apb,ASIA PACIFIC FUND INC
apc,apc,ANADARKO PETROLEUM CORP
apcc,apcc,AMERICAN POWER CONVERSION CORP
apcfy,apcfy,ATLAS SOUTH SEA PEARL LTD
apco,apco,AUTOMOBILE PROTECTION CORP APCO
apcs,apcs,ALAMOSA HOLDINGS INC
apd,apd,AIR PRODUCTS & CHEMICALS INC
apei,apei,AMERICAN PUBLIC EDUCATION INC
apex,apex,APEX INC
apf,apf,MORGAN STANLEY ASIA PAC FD INC
apfc,apfc,AMERICAN PACIFIC CORP
apgc,apgc,ARNOLD PALMER GOLF COMPANY
aph,aph,AMPHENOL CORP NEW
apht,apht,APHTON CORP
api,api,ADVANCED PHOTONIX INC
apii,apii,ACTION PRODUCTS INTL INC
apk,apk,A P GREEN INDUSTRIES INC
apkt,apkt,ACME PACKET INC
apl,apl,ATLAS PIPELINE PARTNERS L P
apln,apln,ATPLAN INC
aplx,aplx,APPLIX INC
apm,apm,APPLIED MAGNETICS CORP
apmc,apmc,APPLIED MICROSYSTEMS CORP
apn,apn.1,AQUAPENN SPRING WATER INC
apn,apn,APPLICA INC
apnt,apnt,APPNET INC
apo,apo.1,AMERICAN COMMUNITY PPTYS TR
apo,apo,APOLLO GLOBAL MANAGEMENT LLC
apog,apog,APOGEE ENTERPRISES INC
apol,apol,APOLLO GROUP INC
app,app.1,AMERICAN PAGING INC
app,app,AMERICAN APPAREL INC
appa,appa,A P PHARMA INC
appb,appb,APPLEBEES INTERNATIONAL INC
apps,apps.1,APPIANT TECHNOLOGIES INC
appx,appx,A P P PHARMACEUTICALS INC
biop,biop,VENAXIS INC
apqcf,apqcf,ASIA PACIFIC RESOURCES LTD
apr,apr,AMERICAN PRECISION INDS INC
apri,apri,APRICUS BIOSCIENCES INC
apro,apro,AMERICA FIRST APT INV INC
aproz,aproz,AMERICA FIRST APT INV LP
aprs,aprs,APROPOS TECHNOLOGY INC
aps,aps,COLLEGELINK COM INC
ircp,ircp,ALTO PALERMO S A
apsg,apsg,APPLIED SIGNAL TECHNOLOGY
apsiq,apsiq,APS HOLDING CORP
apt,apt,ALPHA PRO TECH LTD
apti,apti.1,ADVANCED POWER TECHNOLOGY INC
aptm,aptm,APTIMUS INC
apts,apts,PREFERRED APARTMENT CMNTYS INC
aptx,aptx,APPAREL TECHNOLOGIES INC
apu,apu,AMERIGAS PARTNERS LP
apw,apw,A P W LTD
apwc,apwc,ASIA PACIFIC WIRE & CBLE CORP LT
apwde,apwde,APPLEWOODS INC
apwr,apwr,A POWER ENERGY GENERATION SYS LT
apwre,apwre,ASTROPOWER INC
apx,apx,BLACKROCK APEX MUNICIPAL FD INC
apy,apy,ASPYRA INC
aq,aq,ACQUITY GROUP LTD
aqa,aqa,AQUACELL TECHNOLOGIES INC
aqcr,aqcr,AQUA CARE SYSTEMS INC
aqise,aqise,AQUIS COMMUNICATIONS GROUP INC
aqla,aqla,AQUILA BIOPHARMACEUTICALS INC
aqnt,aqnt,AQUANTIVE INC
aqp,aqp,AQUILA GAS PIPELINE CORP
aqq,aqq,AMERICAN SPECTRUM REALTY INC
aqs,aqs.1,AMERIQUEST TECHNOLOGIES INC
aqs,aqs,REALTY FUNDS INC
aqux,aqux,AQUAGENIX INC
ar,ar.1,ASARCO INC
ara,ara.1,ARACRUZ CELULOSE S A
aray,aray,ACCURAY INC DE
arb,arb,ARBITRON INC
arba,arba,ARIBA INC
arbr,arbr,ARBOR DRUGS INC
arbx,arbx,ARBINET CORP
arc,arc.1,ATLANTIC RICHFIELD CO
arc,arc,A R C DOCUMENTS SOLUTIONS INC
arcaf,arcaf,ARCADIS NV
arcc,arcc.1,ALLIED RISER COMMUNICATIONS CORP
arcc,arcc,ARES CAPITAL CORP
arch,arch.1,ARCH PETROLEUM INC NEW
arch,arch.2,ARCH WIRELESS INC
arci,arci,APPLIANCE RECYCLING CTRS AMR INC
arcl,arcl,ARCHIPELAGO LEARNING INC
arco,arco,ARCOS DORADOS HOLDINGS INC
ver,ver,AMERICAN REALTY CAPITAL PROP INC
arct,arct,AMERICAN REALTY CAPITAL TR INC
arcw,arcw,ARC GROUP WORLDWIDE INC
ard,ard.1,ARENA RESOURCES INC
ardc,ardc,ARES DYNAMIC CREDIT ALLOC FD INC
ardi,ardi,ATROAD INC
ardm,ardm,ARADIGM CORP
ardna,ardna,ARDEN GROUP INC
ardt,ardt,ARDENT SOFTWARE INC
are,are,ALEXANDRIA REAL EST EQUITIES INC
area,area,AREA BANCSHARES CORP NEW
arem,arem,AREMISSOFT CORP
arex,arex,APPROACH RESOURCES INC
arg,arg,AIRGAS INC
argt,argt,GLOBAL X FUNDS
argy,argy,ARGOSY EDUCATION GROUP INC
arh,arh,ASIA PACIFIC RES INTL HLDGS LTD
ari,ari.1,ARDEN REALTY INC
ari,ari,APOLLO COMMERCIAL RL EST FIN INC
aria,aria,ARIAD PHARMACEUTICALS INC
arii,arii,AMERICAN RAILCAR INDUSTRIES INC
arina,arina,ARISTA INVESTORS CORP
aris,aris,A R I NETWORK SERVICES INC
arj,arj,ARCH CHEMICALS INC
ark,ark,BLACKROCK SENIOR HIGH INC FD INC
arkr,arkr,ARK RESTAURANTS CORP
arl,arl,AMERICAN REALTY INVESTORS INC
arlc,arlc,AREL COMMS & SOFTWARE LTD
arlp,arlp,ALLIANCE RESOURCE PARTNERS
arm,arm,A R M FINANCIAL GROUP INC
armf,armf.1,ARMANINO FOODS DISTINCTION INC
armh,armh,A R M HOLDINGS PLC
armx,armx,ARAMEX INTERNATIONAL LTD
arna,arna,ARENA PHARMACEUTICALS INC
arnx,arnx,ARONEX PHARMACEUTICALS INC
aro,aro,AEROPOSTALE INC
arow,arow,ARROW FINANCIAL CORP
arp,arp,ATLAS RESOURCE PARTNERS L P
arpt,arpt,ARROWPOINT COMMUNICATIONS INC
arql,arql,ARQULE INC
arr,arr,ARMOUR RESIDENTIAL REIT INC
arro,arro,ARROW INTERNATIONAL INC
arrs,arrs,ARRIS GROUP INC NEW
arrw,arrw,MINDARROW SYSTEMS
arry,arry,ARRAY BIOPHARMA INC
ars,ars.1,AMERICAN RESIDENTIAL SVCS INC
ars,ars,ALERIS INTERNATIONAL INC
arsc,arsc,ARIS CORP WA
trec,trec,ARABIAN AMERICAN DEVELOPMENT CO
arst,arst,ARCSIGHT INC
art,art.1,ACNIELSEN CORP
art,art,ARTIO GLOBAL INVESTORS INC
artc,artc,ARTHROCARE CORP
artd,artd,ARTISTDIRECT INC
arte,arte.1,ARTECON INC
arte,arte,ARTES MEDICAL INC
artg,artg.1,ARTISTIC GREETINGS INC
artg,artg,ART TECHNOLOGY GROUP INC
arti,arti,ARTISAN COMPONENTS INC
artl,artl,ARISTOTLE CORP
artna,artna,ARTESIAN RESOURCES CORP
artt,artt,ADVANCED RADIO TELECOM CORP
artw,artw,ARTS WAY MANUFACTURING INC
artx,artx,AROTECH CORP
arun,arun,ARUBA NETWORKS INC
arv,arv,ARVIN INDUSTRIES INC
arvx,arvx,AEROVOX INC
arw,arw,ARROW ELECTRONICS INC
arwm,arwm,ARROW MAGNOLIA INTERNATIONAL INC
arwr,arwr,ARROWHEAD RESEARCH CORP
arx,arx,AEROFLEX HOLDING CORP
arxt,arxt,ADAMS RESPIRATORY THRPTCS INC
arxx,arxx,AEROFLEX INC
aryx,aryx,ARYX THERAPEUTICS INC
as,as,ARMCO INC
asa,asa,A S A GOLD & PRECIOUS METALS LTD
asaa,asaa,A S A INTERNATIONAL LTD
asai,asai,ASA HOLDINGS LTD
asam,asam,ASAHI AMERICA INC
asb,asb.1,ASCENDIA BRANDS INC
asb,asb.2,ADVANSOURCE BIOMATERIALS CORP
asbb,asbb,A S B BANCORP INC
asbc,asbc,ASSOCIATED BANC CORP
asbi,asbi,AMERIANA BANCORP
asbp,asbp,A S B FINANCIAL CORP OH
asc,asc.1,AMERICAN STORES CO NEW
asca,asca,AMERISTAR CASINOS INC
ascl,ascl,ASCENTIAL SOFTWARE CORP
ascma,ascma,ASCENT CAPITAL GROUP INC
asct,asct,ASCENT PEDIATRICS INC
ascx,ascx,ADVANCED SWITCHING COMM INC
asdg,asdg,A S D GROUP INC
asds,asds,ASCENDANT SOLUTIONS INC
asdv,asdv,ASPECT DEVELOPMENT INC
asea,asea,GLOBAL X FUNDS
asec,asec,ASECO CORP
asei,asei,AMERICAN SCIENCE & ENGR INC
asfd,asfd.1,AUTHENTIC SPECIALTY FOODS INC
asfd,asfd,ASHFORD COM INC
asfi,asfi,ASTA FUNDING INC
asfn,asfn.1,ALLSTATE FINANCIAL CORP VA
asfn,asfn,ATLANTIC SOUTHERN FINL GROUP INC
asft,asft,ARTISOFT INC
asg,asg,LIBERTY ALL STAR GROWTH FD INC
asgn,asgn,ON ASSIGNMENT INC
asgr,asgr,AMERICA SERVICE GROUP INC
ash,ash,ASHLAND INC NEW
ashe,ashe,ASCHE TRANSPORTATION SVCS INC
ashw,ashw,ASHWORTH INC
asi,asi,AMERICAN SAFETY INS HOLDINGS LTD
asia,asia,ASIAINFO LINKAGE INC
asic,asic,ACCESS SOLUTIONS INTL INC
asige,asige,ALPHASTAR INSURANCE GROUP LTD
asigf,asigf,ANSALDO SIGNAL NV
asil,asil,ALCOHOL SENSORS INTL LTD
asipy,asipy,ANANGEL AMERICA SHIPHOLDINGS LTD
asis,asis,A S I SOLUTIONS INC
askj,askj,ASK JEEVES INC
asl,asl,ASHANTI GOLDFIELDS LTD
asm,asm.1,AUTHENTIC FITNESS CORP
asm,asm,AVINO SILVER & GOLD MINES LTD
asmi,asmi,A S M INTERNATIONAL N V
asml,asml,A S M L HOLDING N V
asn,asn,ARCHSTONE SMITH TRUST
asna,asna,ASCENA RETAIL GROUP INC
asnd,asnd.1,ASCEND COMMUNICATIONS INC
asnt,asnt,ASANTE TECHNOLOGIES INC
aso,aso.1,AMSOUTH BANCORPORATION
aso,aso,AIRSHARES E U CARBON ALLOWANCES
asp,asp,AMERICAN STRATEGIC INCOME PORT
aspe,aspe,ASPEON INC
aspm,aspm,ASPECT MEDICAL SYSTEMS INC
asps,asps,ALTISOURCE PORTFOLIO SLTNS S A
aspt,aspt,ASPECT COMMUNICATIONS CORP
aspv,aspv,ASPREVA PHARMACEUTICALS CORP
aspxq,aspxq,AUSPEX SYSTEMS INC
asr,asr.1,A S R INVESTMENTS CORP
asr,asr,GRUPO AEROPORTUARIO DEL SUR S A
asrv,asrv,AMERISERV FINANCIAL INC
astc,astc,ASTROTECH CORP
aste,aste,ASTEC INDUSTRIES INC
asti,asti.1,ALLERGAN SPECIALTY THERAP INC
asti,asti,ASCENT SOLAR TECHNOLOGIES INC
vcel,vcel,AASTROM BIOSCIENCES INC
astn,astn,ASHTON TECHNOLOGY GROUP INC
astsf,astsf,A S E TEST LTD
astt,astt,ASAT HOLDINGS LTD
astx,astx.1,APPLIED SCIENCE & TECHNOLOGY INC
astx,astx,ASTEX PHARMACEUTICALS INC
asur,asur,ASURE SOFTWARE INC
asv,asv,AG SERVICES OF AMERICA INC
asvi,asvi,A S V INC
asw,asw.1,AUDITS & SURVEYS WORLDWIDE INC
asw,asw,A C L N LIMITED
aswx,aswx,ACTIVE SOFTWARE INC
asx,asx,ADVANCED SEMICONDUCTOR ENGR INC
asyc,asyc,ARCHITEL SYSTEMS CORP
asys,asys,AMTECH SYSTEMS INC
asyt,asyt,ASYST TECHNOLOGIES INC
at,at.1,ALLTEL CORP
at,at,ATLANTIC POWER CORP
ata,ata.1,APOGEE TECHNOLOGY INC
atac,atac,A T C TECHNOLOGY CORP
atahq,atahq,A T A HOLDINGS CORP
atai,atai,A T A INC
atar,atar,ATARI INC
atax,atax,AMERICA FIRST TAX EXEMPT INVS LP
atb,atb,ARLINGTON TANKERS LTD
atbc,atbc,ATLANTIC BANCGROUP INC
atc,atc,A T C VENTURES GROUP INC
atch,atch,ARTHUR TREACHERS INC
atci,atci,AUTONOMOUS TECHNOLOGIES CORP
atcm,atcm,AT COMM CORP
atcs,atcs,A T C GROUP SERVICES INC
ate,ate.1,ATLANTIC ENERGY INC N J
ate,ate,ADVANTEST CORP
atea,atea,ASTEA INTERNATIONAL INC
atec,atec,ALPHATEC HOLDINGS INC
atel,atel,AMERICAN TELECASTING INC
aten,aten.1,AT ENTERTAINMENT INC
atf,atf,EQUITY INC FD 1ST SER A T & T SH
atgc,atgc,A T G INC
atgie,atgie,ALPHA TECHNOLOGIES GROUP INC
atgn,atgn,ALTIGEN COMMUNICATIONS INC
athm,athm.1,AT HOME CORPORATION
athn,athn,ATHENAHEALTH INC
athr,athr,ATHEROS COMMUNICATIONS INC
athx,athx,ATHERSYS INC
athyq,athyq,APPLIEDTHEORY CORP
ati,ati.1,AIRTOUCH COMMUNICATIONS
ati,ati,ALLEGHENY TECHNOLOGIES
atisq,atisq,ADVANCED TISSUE SCIENCES INC
atj,atj,A T PLASTICS INC
oa,oa,ALLIANT TECHSYSTEMS INC
atkqe,atkqe,ATKINSON GUY F CO CALIF
atl,atl.1,ATALANTA SOSNOFF CAPITAL CORP
atl,atl,ATLATSA RESOURCES CORP
atlc,atlc,ATLANTICUS HOLDINGS CORP
atli,atli,A T L ULTRASOUND INC
atlo,atlo,AMES NATL CORP
atlpa,atlpa,A T L PRODUCTS INC
atlrs,atlrs,ATLANTIC REALTY TRUST INC
atls,atls.1,ATLAS ENERGY INC
atls,atls.2,ATLAS ENERGY L P
atmi,atmi,ATMI INC
atml,atml,ATMEL CORP
atmse,atmse,TIDEL TECHNOLOGIES INC
atn,atn.1,ACTION PERFORMANCE COS INC
atn,atn,ATLAS ENERGY RESOURCES LLC
atni,atni,ATLANTIC TELE NETWORK INC
atny,atny,A P I TECHNOLOGIES CORP
ato,ato,ATMOS ENERGY CORP
atom,atom.1,ATOMIC BURRITO INC
aton,aton,ALTEON WEBSYSTEMS INC
atos,atos,ATOSSA GENETICS INC
atpc,atpc,ATHEY PRODUCTS CORP
atpg,atpg,A T P OIL & GAS CORP
atpl,atpl,ATLANTIS PLASTICS INC
atpx,atpx,ADVANCED TECHNICAL PRODUCTS INC
atr,atr,APTARGROUP INC
atrc,atrc.1,ATRIA COMMUNITIES INC
atrc,atrc,ATRICURE INC
atri,atri,ATRION CORP
atrm,atrm,AETRIUM INC
atrn,atrn,ATRINSIC INC
atro,atro,ASTRONICS CORP
atrs,atrs.1,ALTIRIS INC
atrs,atrs,ANTARES PHARMA INC
atrx,atrx,ATRIX LABORATORIES INC
ats,ats,A P T SATELLITE HOLDINGS LTD
atsb,atsb,AMTRUST CAPITAL CORP
atsc,atsc,A T S CORP
atsg,atsg,AIR TRANSPORT SERVICES GROUP INC
atsi,atsi,A T S MEDICAL INC
atsn,atsn,ARTESYN TECHNOLOGIES INC
attc,attc,A T & T CANADA INC
attl,attl,A T & T LATIN AMERICA CORP
attu,attu,ATTUNITY LTD
atty,atty,1 800 ATTORNEY INC
atu,atu,ACTUANT CORP
atv,atv.1,ARC INTERNATIONAL CORPORATION
atv,atv,ACORN INTERNATIONAL INC
atva,atva,ALTIVA FINANCIAL CORP
atvi,atvi,ACTIVISION BLIZZARD INC
atw,atw,ATWOOD OCEANICS INC
atx,atx,COSTA INC
atxi,atxi,ATRIX INTERNATIONAL INC
aty,aty,REALTY FUNDS INC
atyt,atyt,A T I TECHNOLOGIES INC
au,au.1,AMAX GOLD INC
au,au,ANGLOGOLD ASHANTI LTD
aubn,aubn,AUBURN NATIONAL BANCORP
aud,aud,PIMCO E T F TRUST
audc,audc,AUDIOCODES LTD
augi,augi,AMERICAN UNITED GLOBAL INC
augsc,augsc,AUGMENT SYSTEMS INC
augt,augt,AUGUST TECHNOLOGY CORP
ault,ault,AULT INC
aumn,aumn,GOLDEN MINERALS CO
aunz,aunz,WISDOMTREE TRUST
auo,auo,A U OPTRONICS CORP
auq,auq,AURICO GOLD INC
aura,aura,AURA SYSTEMS INC
aus,aus,N E T S TRUST
ausa,ausa,ACCESS PLANS USA INC
ause,ause,WISDOMTREE TRUST
autc,autc,AUTOCHINA INTERNATIONAL LTD
auth,auth.1,AUTHORISZOR INC
auth,auth,AUTHENTEC INC
autn,autn,AUTONOMY CORP PLC
autoc,autoc,AUTOINFO INC
auxl,auxl,AUXILIUM PHARMACEUTICALS
auy,auy,YAMANA GOLD INC
av,av.1,AVAYA INC
av,av,AVIVA PLC
ava,ava,AVISTA CORP
avav,avav,AEROVIRONMENT INC
avb,avb,AVALONBAY COMMUNITIES INC
avc,avc,AUDIO VISUAL SERVICES CORP
dvcr,dvcr,DIVERSICARE HEALTHCARE SRVCS INC
avcc,avcc,ACORN HOLDING CORP
avcs,avcs,AMERICAN VANTAGE COS
avct,avct,AVOCENT CORP
avd,avd,AMERICAN VANGUARD CORP
avdl,avdl.1,AVONDALE INDUSTRIES INC
avdoc,avdoc,AVADO BRANDS INC
ave,ave,AVENTIS
avec,avec,AVECOR CARDIOVASCULAR INC
avei,avei,ARTERIAL VASCULAR ENGR INC
aveo,aveo,A V E O PHARMACEUTICALS INC
avg,avg,A V G TECHNOLOGIES N V
avge,avge,AVIATION GENERAL INC
avgn,avgn,AVIGEN INC
avgo,avgo.1,AVANTGO INC
avgo,avgo,AVAGO TECHNOLOGIES LTD
avhi,avhi,A V HOMES INC
avi,avi,AVIS GROUP HOLDINGS INC
avid,avid,AVID TECHNOLOGY INC
avir,avir.1,AVIRON
avk,avk,ADVENT CLAYMORE CONV SECS INC FD
avl,avl.1,AVIALL INC NEW
avl,avl,AVALON RARE METALS INC
avlne,avlne,AVALON DIGITAL MARKETING SYS INC
avn,avn,AVALON PROPERTIES INC
avnr,avnr,AVANIR PHARMACEUTICLAS INC
avnt,avnt,AVANT CORP
avnw,avnw,AVIAT NETWORKS INC
avnx,avnx,AVANEX CORP
